"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070228","1.17.8.2.3","19.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Females","Life expectancy","Years","308","units ","0","v54070229","1.17.8.3.1","21.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070230","1.17.8.3.2","20.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070231","1.17.8.3.3","22.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Both sexes","Life expectancy","Years","308","units ","0","v54070232","1.17.9.1.1","16.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070233","1.17.9.1.2","15.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070234","1.17.9.1.3","17.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Males","Life expectancy","Years","308","units ","0","v54070235","1.17.9.2.1","14.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070236","1.17.9.2.2","13.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070237","1.17.9.2.3","15.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Females","Life expectancy","Years","308","units ","0","v54070238","1.17.9.3.1","18.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070239","1.17.9.3.2","16.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070240","1.17.9.3.3","19.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Both sexes","Life expectancy","Years","308","units ","0","v54070241","1.17.10.1.1","13.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070242","1.17.10.1.2","12.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070243","1.17.10.1.3","14.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Males","Life expectancy","Years","308","units ","0","v54070244","1.17.10.2.1","11.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070245","1.17.10.2.2","10.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070246","1.17.10.2.3","12.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Females","Life expectancy","Years","308","units ","0","v54070247","1.17.10.3.1","14.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070248","1.17.10.3.2","13.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070249","1.17.10.3.3","16.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Both sexes","Life expectancy","Years","308","units ","0","v54070250","1.17.11.1.1","11.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070251","1.17.11.1.2","10.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070252","1.17.11.1.3","12.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Males","Life expectancy","Years","308","units ","0","v54070253","1.17.11.2.1","9.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070254","1.17.11.2.2","8.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070255","1.17.11.2.3","10.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Females","Life expectancy","Years","308","units ","0","v54070256","1.17.11.3.1","12.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070257","1.17.11.3.2","11.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070258","1.17.11.3.3","13.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Both sexes","Life expectancy","Years","308","units ","0","v54070259","1.17.12.1.1","8.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070260","1.17.12.1.2","7.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070261","1.17.12.1.3","9.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Males","Life expectancy","Years","308","units ","0","v54070262","1.17.12.2.1","7.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070263","1.17.12.2.2","6.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070264","1.17.12.2.3","8.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Females","Life expectancy","Years","308","units ","0","v54070265","1.17.12.3.1","9.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070266","1.17.12.3.2","8.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070267","1.17.12.3.3","10.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Both sexes","Life expectancy","Years","308","units ","0","v54070268","1.17.13.1.1","6.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070269","1.17.13.1.2","5.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070270","1.17.13.1.3","7.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Males","Life expectancy","Years","308","units ","0","v54070271","1.17.13.2.1","4.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070272","1.17.13.2.2","3.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070273","1.17.13.2.3","6.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Females","Life expectancy","Years","308","units ","0","v54070274","1.17.13.3.1","7.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070275","1.17.13.3.2","5.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070276","1.17.13.3.3","8.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Both sexes","Life expectancy","Years","308","units ","0","v54070277","1.17.14.1.1","5.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070278","1.17.14.1.2","3.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070279","1.17.14.1.3","7.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Males","Life expectancy","Years","308","units ","0","v54070280","1.17.14.2.1","4.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070281","1.17.14.2.2","1.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070282","1.17.14.2.3","7.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Females","Life expectancy","Years","308","units ","0","v54070283","1.17.14.3.1","5.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070284","1.17.14.3.2","3.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070285","1.17.14.3.3","8.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Both sexes","Life expectancy","Years","308","units ","0","v54070286","1.18.1.1.1","50.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070287","1.18.1.1.2","49.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070288","1.18.1.1.3","51.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Males","Life expectancy","Years","308","units ","0","v54070289","1.18.1.2.1","48.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070290","1.18.1.2.2","47.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070291","1.18.1.2.3","49.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Females","Life expectancy","Years","308","units ","0","v54070292","1.18.1.3.1","52.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070293","1.18.1.3.2","51.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070294","1.18.1.3.3","53.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Both sexes","Life expectancy","Years","308","units ","0","v54070295","1.18.2.1.1","46.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070296","1.18.2.1.2","45.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070297","1.18.2.1.3","46.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Males","Life expectancy","Years","308","units ","0","v54070298","1.18.2.2.1","44.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070299","1.18.2.2.2","43.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070300","1.18.2.2.3","44.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Females","Life expectancy","Years","308","units ","0","v54070301","1.18.2.3.1","47.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070302","1.18.2.3.2","46.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 30 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070303","1.18.2.3.3","48.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Both sexes","Life expectancy","Years","308","units ","0","v54070304","1.18.3.1.1","41.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070305","1.18.3.1.2","40.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070306","1.18.3.1.3","41.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Males","Life expectancy","Years","308","units ","0","v54070307","1.18.3.2.1","39.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070308","1.18.3.2.2","38.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070309","1.18.3.2.3","40.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Females","Life expectancy","Years","308","units ","0","v54070310","1.18.3.3.1","42.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070311","1.18.3.3.2","42.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 35 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070312","1.18.3.3.3","43.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Both sexes","Life expectancy","Years","308","units ","0","v54070313","1.18.4.1.1","36.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070314","1.18.4.1.2","36.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070315","1.18.4.1.3","37.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Males","Life expectancy","Years","308","units ","0","v54070316","1.18.4.2.1","35.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070317","1.18.4.2.2","34.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070318","1.18.4.2.3","35.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Females","Life expectancy","Years","308","units ","0","v54070319","1.18.4.3.1","38.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070320","1.18.4.3.2","37.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070321","1.18.4.3.3","38.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Both sexes","Life expectancy","Years","308","units ","0","v54070322","1.18.5.1.1","32.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070323","1.18.5.1.2","31.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070324","1.18.5.1.3","32.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Males","Life expectancy","Years","308","units ","0","v54070325","1.18.5.2.1","30.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070326","1.18.5.2.2","29.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070327","1.18.5.2.3","31.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Females","Life expectancy","Years","308","units ","0","v54070328","1.18.5.3.1","33.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070329","1.18.5.3.2","32.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070330","1.18.5.3.3","34.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Both sexes","Life expectancy","Years","308","units ","0","v54070331","1.18.6.1.1","27.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070332","1.18.6.1.2","27.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070333","1.18.6.1.3","28.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Males","Life expectancy","Years","308","units ","0","v54070334","1.18.6.2.1","26.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070335","1.18.6.2.2","25.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070336","1.18.6.2.3","26.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Females","Life expectancy","Years","308","units ","0","v54070337","1.18.6.3.1","29.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070338","1.18.6.3.2","28.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070339","1.18.6.3.3","29.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Both sexes","Life expectancy","Years","308","units ","0","v54070340","1.18.7.1.1","23.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070341","1.18.7.1.2","22.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070342","1.18.7.1.3","24.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Males","Life expectancy","Years","308","units ","0","v54070343","1.18.7.2.1","22.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070344","1.18.7.2.2","21.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070345","1.18.7.2.3","22.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Females","Life expectancy","Years","308","units ","0","v54070346","1.18.7.3.1","24.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070347","1.18.7.3.2","23.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070348","1.18.7.3.3","25.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Both sexes","Life expectancy","Years","308","units ","0","v54070349","1.18.8.1.1","19.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070350","1.18.8.1.2","18.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070351","1.18.8.1.3","19.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Males","Life expectancy","Years","308","units ","0","v54070352","1.18.8.2.1","18.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070353","1.18.8.2.2","17.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070354","1.18.8.2.3","18.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Females","Life expectancy","Years","308","units ","0","v54070355","1.18.8.3.1","20.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070356","1.18.8.3.2","19.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070357","1.18.8.3.3","21.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Both sexes","Life expectancy","Years","308","units ","0","v54070358","1.18.9.1.1","15.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070359","1.18.9.1.2","15.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070360","1.18.9.1.3","16.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Males","Life expectancy","Years","308","units ","0","v54070361","1.18.9.2.1","14.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070362","1.18.9.2.2","14.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070363","1.18.9.2.3","15.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Females","Life expectancy","Years","308","units ","0","v54070364","1.18.9.3.1","17.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070365","1.18.9.3.2","16.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070366","1.18.9.3.3","17.8","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Both sexes","Life expectancy","Years","308","units ","0","v54070367","1.18.10.1.1","13.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070368","1.18.10.1.2","12.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070369","1.18.10.1.3","13.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Males","Life expectancy","Years","308","units ","0","v54070370","1.18.10.2.1","12.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070371","1.18.10.2.2","11.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070372","1.18.10.2.3","12.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Females","Life expectancy","Years","308","units ","0","v54070373","1.18.10.3.1","13.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070374","1.18.10.3.2","13.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070375","1.18.10.3.3","14.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Both sexes","Life expectancy","Years","308","units ","0","v54070376","1.18.11.1.1","10.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070377","1.18.11.1.2","9.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070378","1.18.11.1.3","10.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Males","Life expectancy","Years","308","units ","0","v54070379","1.18.11.2.1","8.9","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070380","1.18.11.2.2","8.3","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070381","1.18.11.2.3","9.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Females","Life expectancy","Years","308","units ","0","v54070382","1.18.11.3.1","11.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070383","1.18.11.3.2","10.6","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070384","1.18.11.3.3","12.2","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Both sexes","Life expectancy","Years","308","units ","0","v54070385","1.18.12.1.1","8.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070386","1.18.12.1.2","7.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070387","1.18.12.1.3","8.5","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Males","Life expectancy","Years","308","units ","0","v54070388","1.18.12.2.1","7.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54070389","1.18.12.2.2","6.4","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54070390","1.18.12.2.3","7.7","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 80 years","Females","Life expectancy","Years","308","units ","0","v54070391","1.18.12.3.1","8.8","","","","1"
