"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Registered Indian","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071864","1.16.11.2.2","46.5","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072662","1.16.11.2.3","49.5","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 75 years","Females","Probability of survival","Years","308","units ","0","v54071080","1.16.11.3.1","58.8","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071878","1.16.11.3.2","57.4","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072676","1.16.11.3.3","60.2","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Both sexes","Probability of survival","Years","308","units ","0","v54071053","1.16.12.1.1","39.6","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071851","1.16.12.1.2","38.5","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072649","1.16.12.1.3","40.8","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Males","Probability of survival","Years","308","units ","0","v54071067","1.16.12.2.1","33.5","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071865","1.16.12.2.2","31.9","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072663","1.16.12.2.3","35.1","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Females","Probability of survival","Years","308","units ","0","v54071081","1.16.12.3.1","45.7","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071879","1.16.12.3.2","44.1","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 80 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072677","1.16.12.3.3","47.3","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Both sexes","Probability of survival","Years","308","units ","0","v54071054","1.16.13.1.1","25.5","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071852","1.16.13.1.2","24.3","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072650","1.16.13.1.3","26.7","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Males","Probability of survival","Years","308","units ","0","v54071068","1.16.13.2.1","19.7","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071866","1.16.13.2.2","18.2","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072664","1.16.13.2.3","21.2","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Females","Probability of survival","Years","308","units ","0","v54071082","1.16.13.3.1","31.4","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071880","1.16.13.3.2","29.7","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 85 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072678","1.16.13.3.3","33.1","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Both sexes","Probability of survival","Years","308","units ","0","v54071055","1.16.14.1.1","12.3","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071853","1.16.14.1.2","11.1","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072651","1.16.14.1.3","13.4","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Males","Probability of survival","Years","308","units ","0","v54071069","1.16.14.2.1","8.6","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071867","1.16.14.2.2","7.4","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072665","1.16.14.2.3","9.9","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Females","Probability of survival","Years","308","units ","0","v54071083","1.16.14.3.1","15.9","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071881","1.16.14.3.2","14.2","","","","1"
"1991/2006","Canada","2016A000011124","Registered Indian","At 90 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072679","1.16.14.3.3","17.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Both sexes","Probability of survival","Years","308","units ","0","v54071084","1.17.1.1.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071882","1.17.1.1.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072680","1.17.1.1.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Males","Probability of survival","Years","308","units ","0","v54071098","1.17.1.2.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071896","1.17.1.2.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072694","1.17.1.2.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Females","Probability of survival","Years","308","units ","0","v54071112","1.17.1.3.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071910","1.17.1.3.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 25 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072708","1.17.1.3.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Both sexes","Probability of survival","Years","308","units ","0","v54071085","1.17.2.1.1","99.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071883","1.17.2.1.2","98.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072681","1.17.2.1.3","99.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Males","Probability of survival","Years","308","units ","0","v54071099","1.17.2.2.1","99.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071897","1.17.2.2.2","98.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072695","1.17.2.2.3","100.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Females","Probability of survival","Years","308","units ","0","v54071113","1.17.2.3.1","99.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071911","1.17.2.3.2","98.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 30 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072709","1.17.2.3.3","100.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Both sexes","Probability of survival","Years","308","units ","0","v54071086","1.17.3.1.1","98.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071884","1.17.3.1.2","97.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072682","1.17.3.1.3","99.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Males","Probability of survival","Years","308","units ","0","v54071100","1.17.3.2.1","98.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071898","1.17.3.2.2","97.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072696","1.17.3.2.3","99.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Females","Probability of survival","Years","308","units ","0","v54071114","1.17.3.3.1","98.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071912","1.17.3.3.2","97.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 35 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072710","1.17.3.3.3","99.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Both sexes","Probability of survival","Years","308","units ","0","v54071087","1.17.4.1.1","97.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071885","1.17.4.1.2","96.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072683","1.17.4.1.3","98.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Males","Probability of survival","Years","308","units ","0","v54071101","1.17.4.2.1","97.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071899","1.17.4.2.2","95.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072697","1.17.4.2.3","98.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Females","Probability of survival","Years","308","units ","0","v54071115","1.17.4.3.1","98.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071913","1.17.4.3.2","96.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072711","1.17.4.3.3","99.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Both sexes","Probability of survival","Years","308","units ","0","v54071088","1.17.5.1.1","96.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071886","1.17.5.1.2","95.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072684","1.17.5.1.3","97.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Males","Probability of survival","Years","308","units ","0","v54071102","1.17.5.2.1","95.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071900","1.17.5.2.2","94.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072698","1.17.5.2.3","97.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Females","Probability of survival","Years","308","units ","0","v54071116","1.17.5.3.1","96.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071914","1.17.5.3.2","95.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072712","1.17.5.3.3","98.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Both sexes","Probability of survival","Years","308","units ","0","v54071089","1.17.6.1.1","93.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071887","1.17.6.1.2","92.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072685","1.17.6.1.3","94.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Males","Probability of survival","Years","308","units ","0","v54071103","1.17.6.2.1","92.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071901","1.17.6.2.2","90.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072699","1.17.6.2.3","94.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Females","Probability of survival","Years","308","units ","0","v54071117","1.17.6.3.1","95.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071915","1.17.6.3.2","93.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072713","1.17.6.3.3","96.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Both sexes","Probability of survival","Years","308","units ","0","v54071090","1.17.7.1.1","90.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071888","1.17.7.1.2","89.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072686","1.17.7.1.3","92.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Males","Probability of survival","Years","308","units ","0","v54071104","1.17.7.2.1","88.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071902","1.17.7.2.2","86.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072700","1.17.7.2.3","90.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Females","Probability of survival","Years","308","units ","0","v54071118","1.17.7.3.1","93.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071916","1.17.7.3.2","91.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072714","1.17.7.3.3","95.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Both sexes","Probability of survival","Years","308","units ","0","v54071091","1.17.8.1.1","86.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071889","1.17.8.1.2","84.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072687","1.17.8.1.3","88.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Males","Probability of survival","Years","308","units ","0","v54071105","1.17.8.2.1","82.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071903","1.17.8.2.2","79.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072701","1.17.8.2.3","84.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Females","Probability of survival","Years","308","units ","0","v54071119","1.17.8.3.1","90.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071917","1.17.8.3.2","88.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072715","1.17.8.3.3","92.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Both sexes","Probability of survival","Years","308","units ","0","v54071092","1.17.9.1.1","79.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071890","1.17.9.1.2","77.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072688","1.17.9.1.3","81.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Males","Probability of survival","Years","308","units ","0","v54071106","1.17.9.2.1","74.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071904","1.17.9.2.2","71.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072702","1.17.9.2.3","78.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Females","Probability of survival","Years","308","units ","0","v54071120","1.17.9.3.1","84.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071918","1.17.9.3.2","81.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072716","1.17.9.3.3","87.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Both sexes","Probability of survival","Years","308","units ","0","v54071093","1.17.10.1.1","70.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071891","1.17.10.1.2","67.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072689","1.17.10.1.3","73.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Males","Probability of survival","Years","308","units ","0","v54071107","1.17.10.2.1","64.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071905","1.17.10.2.2","59.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072703","1.17.10.2.3","68.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Females","Probability of survival","Years","308","units ","0","v54071121","1.17.10.3.1","76.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071919","1.17.10.3.2","72.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072717","1.17.10.3.3","80.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Both sexes","Probability of survival","Years","308","units ","0","v54071094","1.17.11.1.1","55.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071892","1.17.11.1.2","52.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072690","1.17.11.1.3","59.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Males","Probability of survival","Years","308","units ","0","v54071108","1.17.11.2.1","49.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071906","1.17.11.2.2","45.0","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072704","1.17.11.2.3","54.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Females","Probability of survival","Years","308","units ","0","v54071122","1.17.11.3.1","61.3","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071920","1.17.11.3.2","56.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072718","1.17.11.3.3","66.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Both sexes","Probability of survival","Years","308","units ","0","v54071095","1.17.12.1.1","42.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071893","1.17.12.1.2","38.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072691","1.17.12.1.3","46.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Males","Probability of survival","Years","308","units ","0","v54071109","1.17.12.2.1","33.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071907","1.17.12.2.2","28.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072705","1.17.12.2.3","39.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Females","Probability of survival","Years","308","units ","0","v54071123","1.17.12.3.1","51.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071921","1.17.12.3.2","45.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 80 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072719","1.17.12.3.3","57.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Both sexes","Probability of survival","Years","308","units ","0","v54071096","1.17.13.1.1","30.9","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071894","1.17.13.1.2","26.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072692","1.17.13.1.3","35.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Males","Probability of survival","Years","308","units ","0","v54071110","1.17.13.2.1","24.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071908","1.17.13.2.2","18.7","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072706","1.17.13.2.3","29.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Females","Probability of survival","Years","308","units ","0","v54071124","1.17.13.3.1","37.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071922","1.17.13.3.2","31.2","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 85 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072720","1.17.13.3.3","44.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Both sexes","Probability of survival","Years","308","units ","0","v54071097","1.17.14.1.1","14.6","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071895","1.17.14.1.2","9.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072693","1.17.14.1.3","19.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Males","Probability of survival","Years","308","units ","0","v54071111","1.17.14.2.1","6.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071909","1.17.14.2.2","2.4","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072707","1.17.14.2.3","11.1","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Females","Probability of survival","Years","308","units ","0","v54071125","1.17.14.3.1","22.5","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071923","1.17.14.3.2","15.8","","","","1"
"1991/2006","Canada","2016A000011124","Non-Status Indian","At 90 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072721","1.17.14.3.3","29.1","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Both sexes","Probability of survival","Years","308","units ","0","v54070958","1.18.1.1.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071756","1.18.1.1.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072554","1.18.1.1.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Males","Probability of survival","Years","308","units ","0","v54070972","1.18.1.2.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Métis ancestry","At 25 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071770","1.18.1.2.2","100.0","","","","1"
